sample_no,source,source_subtype,review_id,review_date,stay_date,author,profile,rating,bath_score,language,is_onsen_related,bath_area_tags,matched_keywords,room_or_plan,title,body,source_url,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
159,Jalan,jalan_archive,13462860,2023/12/14,,,,,5,ja,False,,掃除;予約,,ゆっくりできました。,去年、宿泊させて頂きましたが、のんびり過ごせましたので、なか、なか、予約が取れませんでしたが、今年も宿泊できました。お料理は、大変おいしいです。 ただ、今回は、24時間対応という事でしたが、夜中1時過ぎでしたか、氷が欲しくて、幾度も内線しましたが、全く反応なく。 もう１つは、お掃除が今一つでしたねえ。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
160,Jalan,jalan_archive,13452720,2023/12/10,,,,,3,ja,True,family_bath,風呂;露天;湯;浴;家族風呂,,ご飯がとっても美味しかったです。,朝食も夕食も、これでもかという量で美味しいご飯が運ばれてきました。全て残さず食べたのですが、夕飯の後は3時間ほど動けなくなりました(笑) 部屋に付いているお風呂に問題がありました。お風呂場の扉をしっかり閉めないと洗面所に湯が漏れ出ますと言われ、守ったのですが、2人で入浴した際に結構漏れ出てしまいました。後片付けが大変だったので、それだけが残念でした。1人ずつの入浴でも、勢いよく入ると漏れてしまうようでした。設計ミスでしょうか？カップルが2人で入浴なんてよくあることだと思いますので、リフォームした方が良さそうでした。2度目に使った時はすごく慎重に入ったので大丈夫でしたが、神経使いながらお風呂に入るのはちょっと疲れます。自宅の風呂と違い、足が伸ばせる風呂でしたので、さぶーん！と入りたかったですね。 暴風で天候が悪く、家族風呂(露天)の方に行くことを断念したのが心残りです。 ロビーにワンちゃんが居ましたが、寝顔しか見れなくて悲しかったです(涙) 帰りの時は居ませんでした。 お見送りの際に、旅館の方が見えなくなるまで手を振ってくださったので、可愛かったです。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_negative_with_context,high,body_sentiment_inference_needed
161,Jalan,jalan_archive,13444658,2023/12/5,,,,,5,ja,True,facility_wide,温泉;風呂,,料理一つひとつが丁寧で美味しい,今回、美味しい料理と温泉に浸かってゆっくりしたいと思い、始めて利用させていただきました。部屋は清潔にされており、気配り溢れる接客とゆっくりできる温泉風呂。特に夕食料理は大変美味しかったです。お陰様で本当にゆっくりでき、癒されました。 口コミは普段しませんが、感動すらあったので投稿しました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
162,Jalan,jalan_archive,13443716,2023/12/4,,,,,5,ja,True,room_bath;family_bath,風呂;家族風呂,,全体的に大満足でした!,家族3人で伺いました（かえで泊）。家族風呂(使いやすさ、広さなど)、部屋風呂、食事（見た目も味も量も）、サービス（家族風呂が空いた時に連絡を頂きました）、全て大満足でした。こちらの都合で少し遅めのチェックイン、少し早めのチェックアウトでしたが、もっとゆっくりしたいほど、素晴らしい時間でした。またいつか伺いたいと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
163,Jalan,jalan_archive,13431212,2023/11/27,,,,,5,ja,False,,,,何度も行きたくなる旅館です。,"今回は2度目の利用でしたが、1度目同様に""素敵なおもてなし""と""美味しいお料理""で両親共に大満足でした。 「かんな和別邸」は初めてリピートしている場所です。 今回は父の健康上、お料理メニューを変更していただきました。 家族全員で同じようなメニューになるよう、私たちのメニューもバランスを考えたものしていただき、心遣いに感謝しています。 幼い子供たちの我儘にも対応していただき、ありがとうございました。 とにかくご飯が美味しいので、食通な両親も大喜びでした！ そして、スタッフの方々の接客。 本当によくできた方ばかりです。 今回の担当はとても若い方でしたが、説明、言葉、会話など、 本当に立派で感心しました。 また皆さんにお会いできるのを楽しみに、来年も行きたいと思います。",https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
164,Jalan,jalan_archive,13430780,2023/11/27,,,,,4,ja,False,,,,子連れにはオススメ,1歳半の子供を連れての初めての家族旅行でしたが、 常に子供のことを気遣って頂き、不安なくゆっくりと過ごすことができました。 特に夕食、朝食時はサービスで子供用のご飯を提供してくださったり、こちらが持参した離乳食を温めてくださったりと子供に温かいご飯を食べさせることができてよかったです。 また部屋食であったため、周りの目を気にせず、ゆっくりと食べることができたのも高評価でした。 子連れにはオススメの旅館だと思います！ また機会があれば、宿泊したいと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
165,Jalan,jalan_archive,13420358,2023/11/21,,,,,5,ja,True,facility_wide,温泉;湯;お湯,,すべてが最高！！,数日前に急な人数変更にも対応いただき、快適な時間を過ごせました。 さすが割烹旅館、お食事もとても素晴らしかったです。見た目も味も最高でした。気がつけば完食していました。 接客も、丁寧でやさしく、心地よい対応をしていただきました。 鉄輪のお湯も気持ちよかったです。何度、温泉に入ったことか（笑） ご縁がありましたら是非利用したい宿です。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
166,Jalan,jalan_archive,13398039,2023/11/10,,,,,4,ja,True,facility_wide,風呂,,子供への気遣いが満足,子供が産まれて初めての家族旅行で利用させていただきました。子供は一歳4ヶ月です。旅館についてすぐのウェルカムドリンクと茶菓子に感動しました。夕食と朝食にも無料で子供の料理(ご飯、味噌汁、茶碗蒸し、揚げ出し豆腐)を準備していただきました。まだ大人と同じ硬さのものを食べれない子供に、旅館で作っていただいた温かいご飯を食べさせられてよかったです。また、子供のお風呂道具やアメニティも用意してあり良かったです。 子供が産まれて初めての旅行で不安もありましたが、満足して泊まることができました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
167,Jalan,jalan_archive,13378526,2023/10/31,,,,,4,ja,True,facility_wide,風呂;熱;水,,料理が最高に美味しかったです。,今回、両親の金婚式の記念に伺いました。 スタッフの皆さんの対応、料理には大変満足でした。ただ、さざんかだけなのでしょうか、トイレのタンクに水が溜まる時の音が気になったのと、部屋付きのお風呂の温度が少々熱くシャワーで温度調整しないといけなかったので、総合評価を4点にさせてもらいました。 他の部屋はそうじゃないのかもしれませんが・・・ 少し残念な点は有りましたが、両親がとても喜んでくれて、いい思い出になりました。 ありがとうございました！,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
168,Jalan,jalan_archive,13359980,2023/10/21,,,,,4,ja,True,public_bath,風呂;湯;お湯;肌;浴;虫;蚊,,料理が最高、スタッフの皆さんが温かい,10月下旬1泊2日で宿泊しました。フロントには綺麗で豪華な生花がしてあり、泊まった部屋にも生花があり嬉しかったです。「さざんか」という部屋に泊まりました。部屋は思っていたより簡素な印象ですが、とても清潔でした。浴衣も素敵で、タオルも沢山用意されていました。部屋には内風呂と外風呂が付いています。洗面所の灯りがもう少し明るいと良かったのと、この時期非常に大きな蚊が結構沢山いてびっくりしました。コンセント式のノーマットタイプが置いてありましたが、部屋にワンプッシュしておくタイプも置いてあるとより有難いかなと思いました。この時期は自分で殺虫剤持っていくとより快適に過ごせるかと思います。 大浴場はひとつの大きなお風呂でした。蚊がいるのに少し戸惑いましたが、入っている時は来なかったので、空を見ながら解放的に涼しく入れて本当に気持ちよかったです。お湯が本当に素晴らしいので、肌がツルツル、お風呂上がり信じられない美肌感でした。また、いつもの肩こりや神経痛が嘘みたいになくなっていて、家族も同じことを言っていました。持って帰りたいミラクルなお湯でした。 夕食は部屋食で18時からでした。これが本当に一つ一つ丁寧に作られていて、本気の職人魂を感じました。親会社がお肉屋さんらしく、出てきた豊後牛のしゃぶしゃぶが口の中で溶けるようか感触で家族に大好評でした。またお刺身が非常に素晴らしく、あまりの美味しいに感動し、帰ってからもみんなお刺身の話題で盛り上がりました。料理長が非常に出汁にこだわっておられるそうで、出てくる料理ひとつひとつに本気を感じました。季節の食材を堪能しました。やはり旅には料理がいちばん大事で、今回両親に喜んでもらえたことが何より嬉しかったです。朝食も今までで1番良かったです。 フロントには時間によりますが、看板犬の豆柴犬「ゆめ」くんがいます。スタッフさんが後でお部屋に電話をくれて出勤したことを知らせて下さいました。人見知りもありかなり大人しくて元気がないですが、そこが可愛いいこともあり、沢山撫でて話しかけてきました。正反対の元気一杯の小型犬の見習いの「はる」くんもおり、その子はかなりの構ってちゃんでした。2匹とも可愛くて癒されました。何よりスタッフさんがどの方も話しかけて下さる優しい方ばかりで、あたたかい気持ちになり、ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
